Amount	FirstDigit	SecondDigit	FirstTwo
$928.45	9	2	92
"$1,083.45"	1	0	10
"$1,153.35"	1	1	11
"$1,083.45"	1	0	10
"$1,083.45"	1	0	10
"$1,083.45"	1	0	10
"$1,083.45"	1	0	10
"$1,083.45"	1	0	10
"$1,083.45"	1	0	10
"$1,083.45"	1	0	10
$928.45	9	2	92
"$1,083.45"	1	0	10
$928.45	9	2	92
$928.45	9	2	92
"$1,083.45"	1	0	10
"$1,083.45"	1	0	10
"$1,424.45"	1	4	14
$250.00	2	5	25
"$1,083.45"	1	0	10
"$1,083.45"	1	0	10
$928.45	9	2	92
"$1,083.45"	1	0	10
"$1,083.45"	1	0	10
"$1,083.45"	1	0	10
"$1,083.45"	1	0	10
"$1,083.45"	1	0	10
"$1,083.45"	1	0	10
"$1,083.45"	1	0	10
"$1,083.45"	1	0	10
$928.45	9	2	92
"$1,083.45"	1	0	10
"$1,083.45"	1	0	10
$928.45	9	2	92
$928.45	9	2	92
($29.95)	2	9	29
($250.00)	2	5	25
"$1,083.45"	1	0	10
"$1,083.45"	1	0	10
"$1,083.45"	1	0	10
$773.45	7	7	77
"$1,083.45"	1	0	10
"$1,083.45"	1	0	10
$928.45	9	2	92
$928.45	9	2	92
"$1,083.45"	1	0	10
"$1,083.45"	1	0	10
"$1,083.45"	1	0	10
$928.45	9	2	92
"$1,083.45"	1	0	10
$928.45	9	2	92
"$1,083.45"	1	0	10
$928.45	9	2	92
$928.45	9	2	92
$928.45	9	2	92
$928.45	9	2	92
"$1,083.45"	1	0	10
$928.45	9	2	92
$928.45	9	2	92
$928.45	9	2	92
$928.45	9	2	92
"$1,083.45"	1	0	10
$928.45	9	2	92
$928.45	9	2	92
$928.45	9	2	92
$928.45	9	2	92
"$1,083.45"	1	0	10
$118.50	1	1	11
"$2,246.00"	2	2	22
$50.00	5	0	50
$60.00	6	0	60
"$5,387.50"	5	3	53
"$1,428.44"	1	4	14
$400.00	4	0	40
$352.00	3	5	35
"$1,772.58"	1	7	17
$395.37	3	9	39
$560.99	5	6	56
$71.42	7	1	71
$15.00	1	5	15
$155.25	1	5	15
$166.20	1	6	16
$263.20	2	6	26
$49.35	4	9	49
$198.26	1	9	19
$72.31	7	2	72
$683.30	6	8	68
$154.70	1	5	15
$206.11	2	0	20
$62.50	6	2	62
$215.00	2	1	21
$87.75	8	7	87
$67.50	6	7	67
$135.00	1	3	13
$894.98	8	9	89
$121.45	1	2	12
$900.95	9	0	90
$637.25	6	3	63
$602.05	6	0	60
$43.00	4	3	43
$70.75	7	0	70
$55.65	5	5	55
$43.00	4	3	43
$44.90	4	4	44
$140.00	1	4	14
$210.50	2	1	21
$53.75	5	3	53
$73.95	7	3	73
$62.45	6	2	62
$238.80	2	3	23
$75.00	7	5	75
$66.30	6	6	66
$62.50	6	2	62
$87.50	8	7	87
$209.70	2	0	20
$45.00	4	5	45
$96.73	9	6	96
$78.75	7	8	78
$46.90	4	6	46
$102.70	1	0	10
$76.50	7	6	76
$103.15	1	0	10
$123.75	1	2	12
$100.60	1	0	10
$46.90	4	6	46
$90.00	9	0	90
$119.55	1	1	11
$62.07	6	2	62
$45.00	4	5	45
$60.05	6	0	60
$94.35	9	4	94
$98.70	9	8	98
$195.35	1	9	19
$319.22	3	1	31
$45.00	4	5	45
$45.00	4	5	45
$78.10	7	8	78
$96.35	9	6	96
$45.00	4	5	45
$45.00	4	5	45
$82.50	8	2	82
$62.00	6	2	62
$309.80	3	0	30
$102.00	1	0	10
$331.50	3	3	33
$63.75	6	3	63
$55.00	5	5	55
$223.07	2	2	22
$68.75	6	8	68
$210.60	2	1	21
$123.75	1	2	12
$214.25	2	1	21
$100.25	1	0	10
$169.35	1	6	16
$82.50	8	2	82
$165.00	1	6	16
$102.70	1	0	10
$88.75	8	8	88
$123.75	1	2	12
$94.15	9	4	94
$192.50	1	9	19
$224.15	2	2	22
$375.05	3	7	37
$335.95	3	3	33
$90.65	9	0	90
$261.25	2	6	26
$257.20	2	5	25
"$5,775.44"	5	7	57
"$6,368.38"	6	3	63
"$5,381.90"	5	3	53
"$5,167.28"	5	1	51
"$5,953.64"	5	9	59
"$2,593.33"	2	5	25
"$1,556.42"	1	5	15
"$2,064.18"	2	0	20
$539.69	5	3	53
$898.19	8	9	89
"$5,000.00"	5	0	50
$25.00	2	5	25
$162.47	1	6	16
$80.91	8	0	80
$100.00	1	0	10
$600.00	6	0	60
$100.00	1	0	10
$186.20	1	8	18
$277.40	2	7	27
$277.40	2	7	27
$265.00	2	6	26
$62.00	6	2	62
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$988.50	9	8	98
"$1,048.50"	1	0	10
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
"$1,048.50"	1	0	10
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
"$1,438.50"	1	4	14
$898.50	8	9	89
$898.50	8	9	89
"$1,048.50"	1	0	10
$898.50	8	9	89
"$1,048.50"	1	0	10
"$1,048.50"	1	0	10
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$137.00	1	3	13
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
"$1,048.50"	1	0	10
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
"$1,048.50"	1	0	10
"$1,048.50"	1	0	10
"$1,048.50"	1	0	10
($34.95)	3	4	34
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
"$1,048.50"	1	0	10
$898.50	8	9	89
($29.95)	2	9	29
$898.50	8	9	89
$898.50	8	9	89
"$1,000.62"	1	0	10
$898.50	8	9	89
"$1,298.55"	1	2	12
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
($29.95)	2	9	29
$898.50	8	9	89
"$1,048.50"	1	0	10
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
"$1,050.00"	1	0	10
"$1,050.00"	1	0	10
"$1,050.00"	1	0	10
"$2,850.00"	2	8	28
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
"$3,000.00"	3	0	30
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
"$1,048.50"	1	0	10
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
"$1,048.50"	1	0	10
"$1,048.50"	1	0	10
$898.50	8	9	89
$898.50	8	9	89
$624.00	6	2	62
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
"$1,198.50"	1	1	11
$868.55	8	6	86
"$1,048.50"	1	0	10
"$1,048.50"	1	0	10
$868.55	8	6	86
"$1,048.50"	1	0	10
"$1,048.50"	1	0	10
$898.50	8	9	89
"$1,048.50"	1	0	10
"$1,485.00"	1	4	14
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
"$1,048.50"	1	0	10
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$868.50	8	6	86
"$1,048.50"	1	0	10
$898.50	8	9	89
$868.50	8	6	86
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$868.55	8	6	86
$868.55	8	6	86
$868.55	8	6	86
$868.55	8	6	86
($29.95)	2	9	29
"$1,048.50"	1	0	10
$898.50	8	9	89
$898.50	8	9	89
"$1,048.50"	1	0	10
$898.50	8	9	89
$898.50	8	9	89
"$1,013.55"	1	0	10
$868.55	8	6	86
"$1,013.55"	1	0	10
$868.55	8	6	86
$898.50	8	9	89
$868.55	8	6	86
$868.55	8	6	86
"$1,048.50"	1	0	10
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
"$1,048.50"	1	0	10
$898.50	8	9	89
$868.55	8	6	86
$898.50	8	9	89
$868.55	8	6	86
$868.55	8	6	86
($89.85)	8	9	89
"$1,048.50"	1	0	10
$898.50	8	9	89
$898.50	8	9	89
"$1,188.30"	1	1	11
$898.50	8	9	89
$868.55	8	6	86
$868.55	8	6	86
$868.55	8	6	86
$868.55	8	6	86
$898.50	8	9	89
$898.50	8	9	89
$868.55	8	6	86
$898.50	8	9	89
$868.55	8	6	86
$898.50	8	9	89
"$9,225.00"	9	2	92
$868.55	8	6	86
$898.50	8	9	89
$868.55	8	6	86
$868.55	8	6	86
$868.55	8	6	86
$868.55	8	6	86
$868.55	8	6	86
$898.50	8	9	89
$868.55	8	6	86
$898.50	8	9	89
$868.55	8	6	86
"$23,556.00"	2	3	23
$868.55	8	6	86
$868.55	8	6	86
$868.55	8	6	86
$868.55	8	6	86
$868.55	8	6	86
$868.55	8	6	86
$868.55	8	6	86
$868.55	8	6	86
"$6,109.80"	6	1	61
"$1,018.50"	1	0	10
"$7,846.90"	7	8	78
"$6,500.70"	6	5	65
"$4,140.00"	4	1	41
$898.50	8	9	89
$898.50	8	9	89
"$1,048.50"	1	0	10
"$1,048.50"	1	0	10
"$1,048.50"	1	0	10
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
"$1,048.50"	1	0	10
$898.50	8	9	89
"$1,048.50"	1	0	10
"$1,048.50"	1	0	10
"$1,048.50"	1	0	10
($104.85)	1	0	10
$898.50	8	9	89
$898.50	8	9	89
"$1,048.50"	1	0	10
$898.50	8	9	89
($29.95)	2	9	29
"$1,048.50"	1	0	10
$898.50	8	9	89
($48.00)	4	8	48
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
"$1,048.50"	1	0	10
"$1,048.50"	1	0	10
$898.50	8	9	89
"($1,048.50)"	1	0	10
$898.50	8	9	89
($29.95)	2	9	29
$898.50	8	9	89
"$8,296.55"	8	2	82
"$8,571.00"	8	5	85
"$7,668.00"	7	6	76
"$2,695.50"	2	6	26
$898.50	8	9	89
"$5,652.10"	5	6	56
$900.00	9	0	90
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
($59.90)	5	9	59
"$1,048.50"	1	0	10
$898.50	8	9	89
"$1,048.50"	1	0	10
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$76.00	7	6	76
"$1,048.50"	1	0	10
"$1,048.50"	1	0	10
"$1,048.50"	1	0	10
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$868.55	8	6	86
$868.55	8	6	86
$868.55	8	6	86
$868.55	8	6	86
"$1,448.55"	1	4	14
($29.95)	2	9	29
$868.55	8	6	86
$868.55	8	6	86
$29.95	2	9	29
$29.95	2	9	29
$29.95	2	9	29
$29.95	2	9	29
$29.95	2	9	29
$49.95	4	9	49
$29.95	2	9	29
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
"$1,348.50"	1	3	13
$898.50	8	9	89
"$1,348.50"	1	3	13
($44.95)	4	4	44
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
($60.00)	6	0	60
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
($29.95)	2	9	29
$898.50	8	9	89
$898.50	8	9	89
($29.95)	2	9	29
$898.50	8	9	89
$898.50	8	9	89
($29.95)	2	9	29
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$868.55	8	6	86
($29.95)	2	9	29
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
"$1,198.50"	1	1	11
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
($29.95)	2	9	29
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
"$1,048.50"	1	0	10
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$29.95	2	9	29
$29.95	2	9	29
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
"$1,048.50"	1	0	10
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
"$1,048.50"	1	0	10
$898.50	8	9	89
"$1,048.50"	1	0	10
$898.50	8	9	89
$898.50	8	9	89
"$1,650.00"	1	6	16
$898.50	8	9	89
"$1,048.50"	1	0	10
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
"$1,048.50"	1	0	10
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$29.95	2	9	29
$898.50	8	9	89
$898.50	8	9	89
$988.50	9	8	98
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
"$1,048.50"	1	0	10
$988.50	9	8	98
"$1,048.50"	1	0	10
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$898.50	8	9	89
$171.87	1	7	17
$130.00	1	3	13
$53.90	5	3	53
$108.35	1	0	10
$170.40	1	7	17
$130.00	1	3	13
$56.35	5	6	56
$236.91	2	3	23
$134.40	1	3	13
$56.25	5	6	56
$359.60	3	5	35
$312.00	3	1	31
$65.00	6	5	65
$78.00	7	8	78
$842.50	8	4	84
$250.00	2	5	25
$120.00	1	2	12
$40.00	4	0	40
$125.00	1	2	12
$38.00	3	8	38
$70.38	7	0	70
$71.61	7	1	71
"$11,510.00"	1	1	11
"$81,185.32"	8	1	81
$456.00	4	5	45
$879.25	8	7	87
$246.25	2	4	24
$293.75	2	9	29
$87.48	8	7	87
"$2,025.00"	2	0	20
"$3,487.50"	3	4	34
"$3,112.50"	3	1	31
"$2,100.00"	2	1	21
"$3,000.00"	3	0	30
$150.00	1	5	15
$300.00	3	0	30
$825.00	8	2	82
"$3,375.00"	3	3	33
"$2,500.00"	2	5	25
"$63,452.46"	6	3	63
"$77,867.49"	7	7	77
"$45,042.88"	4	5	45
$311.90	3	1	31
"$7,060.60"	7	0	70
"$1,225.30"	1	2	12
$628.90	6	2	62
"$1,886.50"	1	8	18
$310.60	3	1	31
$555.90	5	5	55
"$1,606.20"	1	6	16
"$1,582.20"	1	5	15
$204.50	2	0	20
"$1,926.50"	1	9	19
$505.30	5	0	50
$674.30	6	7	67
$450.00	4	5	45
$504.00	5	0	50
$645.25	6	4	64
$504.00	5	0	50
$743.13	7	4	74
$478.80	4	7	47
$580.00	5	8	58
$960.63	9	6	96
"$2,665.60"	2	6	26
$565.50	5	6	56
"$2,979.20"	2	9	29
"$1,036.75"	1	0	10
"$3,611.30"	3	6	36
"$3,085.60"	3	0	30
"$6,921.55"	6	9	69
"$5,903.98"	5	9	59
"$12,065.10"	1	2	12
"$19,645.65"	1	9	19
"$15,035.03"	1	5	15
"$17,169.30"	1	7	17
"$17,519.45"	1	7	17
"$26,469.91"	2	6	26
"$23,543.13"	2	3	23
"$22,097.36"	2	2	22
"$20,375.35"	2	0	20
"$25,720.03"	2	5	25
$178.72	1	7	17
"$24,635.92"	2	4	24
"$23,856.32"	2	3	23
"$18,638.06"	1	8	18
"$25,735.97"	2	5	25
"$2,060.00"	2	0	20
$618.80	6	1	61
"$19,473.10"	1	9	19
$504.00	5	0	50
$365.93	3	6	36
$398.65	3	9	39
$144.90	1	4	14
$358.40	3	5	35
$416.50	4	1	41
$395.68	3	9	39
$513.49	5	1	51
$840.00	8	4	84
$100.10	1	0	10
$95.20	9	5	95
$112.00	1	1	11
$494.20	4	9	49
$493.85	4	9	49
$877.63	8	7	87
$416.50	4	1	41
$730.36	7	3	73
$520.63	5	2	52
$490.00	4	9	49
$466.20	4	6	46
$302.40	3	0	30
$702.45	7	0	70
$532.35	5	3	53
$466.20	4	6	46
$560.00	5	6	56
$504.00	5	0	50
$504.00	5	0	50
$565.43	5	6	56
$476.00	4	7	47
$403.20	4	0	40
$392.70	3	9	39
$507.24	5	0	50
$640.64	6	4	64
$555.98	5	5	55
$476.00	4	7	47
$844.20	8	4	84
$761.60	7	6	76
$520.63	5	2	52
$476.00	4	7	47
$476.00	4	7	47
$476.00	4	7	47
$470.05	4	7	47
$28.00	2	8	28
$28.00	2	8	28
$2.10	2	1	21
$24.85	2	4	24
$28.00	2	8	28
$2.63	2	6	26
$21.70	2	1	21
$28.00	2	8	28
$2.10	2	1	21
$23.45	2	3	23
$19.95	1	9	19
$28.00	2	8	28
$8.40	8	4	84
$28.00	2	8	28
$2.63	2	6	26
$1.05	1	0	10
"$22,312.00"	2	2	22
"$28,632.94"	2	8	28
"$26,228.48"	2	6	26
"$25,366.18"	2	5	25
"$18,923.94"	1	8	18
"$14,636.01"	1	4	14
"$21,745.93"	2	1	21
"$20,431.26"	2	0	20
"$17,103.39"	1	7	17
$464.00	4	6	46
$714.56	7	1	71
$403.20	4	0	40
"$1,187.55"	1	1	11
"$2,715.30"	2	7	27
"$2,428.95"	2	4	24
"$2,494.25"	2	4	24
$729.00	7	2	72
"$2,145.12"	2	1	21
"$3,125.25"	3	1	31
$476.00	4	7	47
$487.96	4	8	48
"$1,716.81"	1	7	17
$236.25	2	3	23
"$1,922.00"	1	9	19
$466.20	4	6	46
$913.50	9	1	91
"$2,746.10"	2	7	27
"$2,174.70"	2	1	21
"$2,389.75"	2	3	23
$751.40	7	5	75
$541.31	5	4	54
"$1,776.44"	1	7	17
"$1,536.59"	1	5	15
$551.86	5	5	55
$476.00	4	7	47
"$1,585.84"	1	5	15
$309.06	3	0	30
$14.40	1	4	14
$69.94	6	9	69
"$1,000.00"	1	0	10
$200.00	2	0	20
$198.00	1	9	19
$200.00	2	0	20
$559.88	5	5	55
$636.40	6	3	63
$477.76	4	7	47
$364.50	3	6	36
$364.50	3	6	36
"$3,075.00"	3	0	30
$364.50	3	6	36
"$1,725.00"	1	7	17
$225.00	2	2	22
$364.50	3	6	36
$364.50	3	6	36
$112.50	1	1	11
$150.00	1	5	15
$150.00	1	5	15
$244.00	2	4	24
$100.00	1	0	10
$20.00	2	0	20
$52.91	5	2	52
$184.73	1	8	18
$312.50	3	1	31
$30.00	3	0	30
$76.00	7	6	76
$3.80	3	8	38
$35.29	3	5	35
$132.55	1	3	13
$867.69	8	6	86
$116.98	1	1	11
$60.95	6	0	60
$376.45	3	7	37
$87.01	8	7	87
$87.57	8	7	87
$226.80	2	2	22
$124.15	1	2	12
$595.18	5	9	59
$63.27	6	3	63
"$1,892.00"	1	8	18
"$1,265.00"	1	2	12
$510.18	5	1	51
$500.00	5	0	50
"$3,514.00"	3	5	35
"$1,727.00"	1	7	17
$350.00	3	5	35
$165.38	1	6	16
"$6,401.41"	6	4	64
"$1,553.39"	1	5	15
"$1,751.91"	1	7	17
"$1,613.27"	1	6	16
$224.04	2	2	22
"$1,036.82"	1	0	10
$941.04	9	4	94
$222.34	2	2	22
$883.68	8	8	88
$632.28	6	3	63
"$1,382.46"	1	3	13
"$1,230.73"	1	2	12
$810.00	8	1	81
"$1,710.00"	1	7	17
"$1,912.50"	1	9	19
$932.42	9	3	93
"$1,775.00"	1	7	17
$58.71	5	8	58
"$1,601.85"	1	6	16
$12.13	1	2	12
$25.84	2	5	25
$19.75	1	9	19
$9.07	9	0	90
"$2,359.43"	2	3	23
"$1,109.85"	1	1	11
$40.49	4	0	40
"$5,314.41"	5	3	53
"$1,457.40"	1	4	14
"$1,566.80"	1	5	15
$15.22	1	5	15
$34.60	3	4	34
$34.78	3	4	34
"$17,794.48"	1	7	17
$48.24	4	8	48
$16.08	1	6	16
$182.76	1	8	18
$28.22	2	8	28
$64.40	6	4	64
$91.78	9	1	91
"$3,432.82"	3	4	34
"$1,821.64"	1	8	18
$211.86	2	1	21
$40.28	4	0	40
$9.32	9	3	93
$9.32	9	3	93
$14.13	1	4	14
$46.72	4	6	46
$8.39	8	3	83
$444.80	4	4	44
$15.39	1	5	15
$161.23	1	6	16
$31.01	3	1	31
$9.32	9	3	93
$9.32	9	3	93
$11.47	1	1	11
$70.00	7	0	70
$14.54	1	4	14
$55.26	5	5	55
$8.71	8	7	87
$17.34	1	7	17
"$1,843.39"	1	8	18
"$42,464.09"	4	2	42
"$1,509.70"	1	5	15
$855.08	8	5	85
$41.40	4	1	41
$806.35	8	0	80
$19.94	1	9	19
$547.56	5	4	54
$29.29	2	9	29
$156.98	1	5	15
$20.00	2	0	20
$600.00	6	0	60
$51.91	5	1	51
$64.84	6	4	64
$312.03	3	1	31
$75.29	7	5	75
$929.39	9	2	92
$290.59	2	9	29
"$3,283.34"	3	2	32
"$1,319.34"	1	3	13
"$1,487.65"	1	4	14
$805.65	8	0	80
$462.38	4	6	46
$486.24	4	8	48
$320.49	3	2	32
"$1,689.50"	1	6	16
"$1,070.47"	1	0	10
$967.28	9	6	96
"$4,996.36"	4	9	49
$346.83	3	4	34
$470.56	4	7	47
$563.42	5	6	56
$50.59	5	0	50
$20.92	2	0	20
$29.86	2	9	29
$68.49	6	8	68
$75.97	7	5	75
$40.65	4	0	40
$49.84	4	9	49
$50.00	5	0	50
$26.97	2	6	26
$300.00	3	0	30
$31.02	3	1	31
$902.40	9	0	90
"$1,024.39"	1	0	10
$15.24	1	5	15
$15.24	1	5	15
$758.00	7	5	75
$413.51	4	1	41
$686.39	6	8	68
$15.37	1	5	15
$15.51	1	5	15
$64.00	6	4	64
$75.00	7	5	75
"$43,030.00"	4	3	43
"$1,540.00"	1	5	15
"$9,562.50"	9	5	95
$940.00	9	4	94
"$7,475.00"	7	4	74
$995.00	9	9	99
"$8,625.00"	8	6	86
"$4,162.50"	4	1	41
$600.00	6	0	60
$750.00	7	5	75
$600.00	6	0	60
$832.00	8	3	83
"$19,344.00"	1	9	19
$350.00	3	5	35
"$17,446.00"	1	7	17
$275.00	2	7	27
$600.00	6	0	60
$600.00	6	0	60
"$28,164.00"	2	8	28
$675.00	6	7	67
$675.00	6	7	67
"$1,846.00"	1	8	18
$625.00	6	2	62
$901.00	9	0	90
"$6,539.00"	6	5	65
$625.00	6	2	62
$625.00	6	2	62
"$3,302.00"	3	3	33
"$6,422.00"	6	4	64
$650.00	6	5	65
$650.00	6	5	65
"$13,910.00"	1	3	13
$675.00	6	7	67
"$38,728.00"	3	8	38
"$45,554.00"	4	5	45
$803.00	8	0	80
"$4,628.00"	4	6	46
"$44,694.00"	4	4	44
$766.00	7	6	76
"$33,905.00"	3	3	33
"$1,800.00"	1	8	18
"$1,750.00"	1	7	17
"$52,832.00"	5	2	52
$750.00	7	5	75
"$15,062.50"	1	5	15
"$6,312.50"	6	3	63
"$3,530.00"	3	5	35
"$14,781.25"	1	4	14
$450.00	4	5	45
$325.00	3	2	32
"$1,000.00"	1	0	10
"$31,798.00"	3	1	31
$498.00	4	9	49
"$1,500.00"	1	5	15
"$6,112.50"	6	1	61
"$16,640.00"	1	6	16
"$25,896.00"	2	5	25
"$3,535.00"	3	5	35
"$8,000.00"	8	0	80
"$2,520.00"	2	5	25
"$32,266.00"	3	2	32
"$6,750.00"	6	7	67
"$5,625.00"	5	6	56
"$1,300.00"	1	3	13
$505.00	5	0	50
"$17,290.00"	1	7	17
"$4,312.50"	4	3	43
$610.00	6	1	61
$600.00	6	0	60
$600.00	6	0	60
$775.00	7	7	77
"$2,196.00"	2	1	21
$11.90	1	1	11
$83.64	8	3	83
$27.88	2	7	27
$26.97	2	6	26
$23.80	2	3	23
$17.98	1	7	17
$32.97	3	2	32
$26.97	2	6	26
$26.97	2	6	26
$26.97	2	6	26
$8.99	8	9	89
$5.95	5	9	59
$17.98	1	7	17
$26.97	2	6	26
$11.90	1	1	11
$12.99	1	2	12
$25.98	2	5	25
$53.97	5	3	53
$54.95	5	4	54
$120.00	1	2	12
$275.00	2	7	27
$300.00	3	0	30
$335.00	3	3	33
$300.00	3	0	30
$450.00	4	5	45
$300.00	3	0	30
$300.00	3	0	30
$300.00	3	0	30
$400.00	4	0	40
$200.00	2	0	20
$250.00	2	5	25
$265.00	2	6	26
$200.00	2	0	20
$120.00	1	2	12
$27.88	2	7	27
$17.85	1	7	17
$27.88	2	7	27
$22.88	2	2	22
$35.98	3	5	35
$26.97	2	6	26
$22.88	2	2	22
$22.88	2	2	22
$32.97	3	2	32
"$12,800.00"	1	2	12
"$9,600.00"	9	6	96
$658.50	6	5	65
"$1,410.00"	1	4	14
$540.00	5	4	54
$279.34	2	7	27
$142.84	1	4	14
"$53,616.58"	5	3	53
"$1,086,000.67"	1	0	10
"$188,278.79"	1	8	18
"$62,775.43"	6	2	62
"$75,030.50"	7	5	75
"$718,765.79"	7	1	71
"$718,765.79"	7	1	71
"$518,518.78"	5	1	51
"$518,518.78"	5	1	51
"$1,755,217.76"	1	7	17
"$14,540.98"	1	4	14
"$198,844.63"	1	9	19
"$71,884.33"	7	1	71
"$10,155.57"	1	0	10
"$78,762.91"	7	8	78
"$925,615.57"	9	2	92
"$33,529.74"	3	3	33
"$594,251.15"	5	9	59
"$347,190.95"	3	4	34
"$261,673.33"	2	6	26
"$250,638.63"	2	5	25
"$80,293.98"	8	0	80
"$74,713.51"	7	4	74
"$80,344.33"	8	0	80
"$830,146.65"	8	3	83
"$149,116.63"	1	4	14
"$325,227.49"	3	2	32
"$289,102.15"	2	8	28
$300.00	3	0	30
"$326,842.63"	3	2	32
$53.97	5	3	53
$68.64	6	8	68
$35.98	3	5	35
$35.70	3	5	35
$38.97	3	8	38
$17.99	1	7	17
$53.97	5	3	53
$26.97	2	6	26
$53.97	5	3	53
$112.95	1	1	11
$38.97	3	8	38
$38.97	3	8	38
$68.64	6	8	68
$53.97	5	3	53
$38.97	3	8	38
$38.97	3	8	38
$53.97	5	3	53
$838.60	8	3	83
$838.60	8	3	83
$838.60	8	3	83
$700.00	7	0	70
$700.00	7	0	70
$700.00	7	0	70
$700.00	7	0	70
$700.00	7	0	70
$700.00	7	0	70
$700.00	7	0	70
$700.00	7	0	70
$600.00	6	0	60
$700.00	7	0	70
$700.00	7	0	70
